"source","text","created_at","retweet_count","favorite_count","is_retweet","id_str","sentiment"
"Twitter for iPhone","Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!","Sun Sep 24 22:25:20 +0000 2017",40390,174275,false,"912080538755846144","{""neg"":0.119,""neu"":0.881,""pos"":0,""compound"":-0.4303}"
"Twitter for iPhone","Alaska, Arizona, Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal &amp; Replace and some Senators not there.","Sun Sep 24 22:21:43 +0000 2017",12571,63341,false,"912079629648883712","{""neg"":0,""neu"":0.871,""pos"":0.129,""compound"":0.4767}"
"Twitter for iPhone","Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!","Sun Sep 24 19:32:21 +0000 2017",52950,199204,false,"912037003923005440","{""neg"":0.147,""neu"":0.374,""pos"":0.479,""compound"":0.9362}"
"Twitter for iPhone","RT @DonnaWR8: @realDonaldTrump I wonder what this BRAVE American would give to stand on his OWN two legs just ONCE MORE for our #Anthem?…","Sun Sep 24 19:14:47 +0000 2017",22730,0,true,"912032583466340353","{""neg"":0,""neu"":0.817,""pos"":0.183,""compound"":0.711}"
"Twitter for iPhone","RT @DonnaWR8: @realDonaldTrump You can boycott our anthem 

WE CAN BOYCOTT YOU! 

#NFL #MAGA https://t.co/ryYzZnXjXE","Sun Sep 24 19:12:50 +0000 2017",20639,0,true,"912032094687252485","{""neg"":0.302,""neu"":0.698,""pos"":0,""compound"":-0.6833}"
"Twitter for iPhone","Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!","Sun Sep 24 18:24:36 +0000 2017",33790,162345,false,"912019957243883520","{""neg"":0,""neu"":0.654,""pos"":0.346,""compound"":0.8908}"
"Twitter for iPhone","Great solidarity for our National Anthem and for our Country. Standing with locked arms is good, kneeling is not acceptable. Bad ratings!","Sun Sep 24 18:20:35 +0000 2017",27692,135710,false,"912018945158402049","{""neg"":0.063,""neu"":0.543,""pos"":0.394,""compound"":0.8855}"
"Twitter for iPhone","...NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country. League should back U.S.","Sun Sep 24 11:13:11 +0000 2017",33746,157524,false,"911911385176723457","{""neg"":0.056,""neu"":0.683,""pos"":0.261,""compound"":0.7906}"
"Twitter for iPhone","If NFL fans refuse to go to games until players stop disrespecting our Flag &amp; Country, you will see change take place fast. Fire or suspend!","Sun Sep 24 10:44:52 +0000 2017",45225,179990,false,"911904261553950720","{""neg"":0.299,""neu"":0.701,""pos"":0,""compound"":-0.8122}"
"Twitter for iPhone","Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won't be around much longer!","Sun Sep 24 03:08:07 +0000 2017",37580,135288,false,"911789314169823232","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!","Sat Sep 23 22:25:17 +0000 2017",40988,156381,false,"911718138747727872","{""neg"":0.118,""neu"":0.802,""pos"":0.08,""compound"":-0.2481}"
"Twitter for iPhone","Democrats are laughingly saying that McCain had a ""moment of courage."" Tell that to the people of Arizona who were deceived. 116% increase!","Sat Sep 23 22:20:47 +0000 2017",26945,105470,false,"911717004222091264","{""neg"":0.104,""neu"":0.684,""pos"":0.212,""compound"":0.4574}"
"Twitter for iPhone","Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!","Sat Sep 23 21:59:04 +0000 2017",29011,98305,false,"911711539815702529","{""neg"":0,""neu"":0.695,""pos"":0.305,""compound"":0.784}"
"Twitter for iPhone","Very proud of our incredible First Lady (@FLOTUS.) She is a truly great representative for our country! https://t.co/yFv0WIjgby","Sat Sep 23 21:16:51 +0000 2017",18622,102882,false,"911700914997792769","{""neg"":0,""neu"":0.567,""pos"":0.433,""compound"":0.893}"
"Twitter for iPhone","...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!","Sat Sep 23 18:18:19 +0000 2017",42328,161691,false,"911655987857281024","{""neg"":0,""neu"":0.718,""pos"":0.282,""compound"":0.8342}"
"Twitter for iPhone","If a player wants the privilege of making millions of dollars in the NFL,or other leagues, he or she should not be allowed to disrespect....","Sat Sep 23 18:11:10 +0000 2017",47642,184086,false,"911654184918880260","{""neg"":0,""neu"":0.902,""pos"":0.098,""compound"":0.3612}"
"Twitter for iPhone","Going to the White House is considered a great honor for a championship team.Stephen Curry is hesitating,therefore invitation is withdrawn!","Sat Sep 23 12:45:19 +0000 2017",64839,214319,false,"911572182060453893","{""neg"":0,""neu"":0.588,""pos"":0.412,""compound"":0.8883}"
"Twitter for iPhone","It was great being with Luther Strange last night in Alabama. What great people, what a crowd! Vote Luther on Tuesday.","Sat Sep 23 11:17:05 +0000 2017",7047,45124,false,"911549980946714624","{""neg"":0.066,""neu"":0.623,""pos"":0.311,""compound"":0.8268}"
"Twitter for iPhone","Alaska had a 200% plus increase in premiums under ObamaCare, worst in the country. Deductibles high, people angry! Lisa M comes through.","Sat Sep 23 11:13:35 +0000 2017",15000,64703,false,"911549099752804357","{""neg"":0.285,""neu"":0.63,""pos"":0.085,""compound"":-0.75}"
"Twitter for iPhone","I know Rand Paul and I think he may find a way to get there for the good of the Party!","Sat Sep 23 11:04:21 +0000 2017",10486,58235,false,"911546774267006976","{""neg"":0,""neu"":0.731,""pos"":0.269,""compound"":0.7088}"
"Twitter for iPhone","Large Block Grants to States is a good thing to do. Better control &amp;  management. Great for Arizona. McCain let his best friend L.G. down!","Sat Sep 23 10:59:12 +0000 2017",10820,54685,false,"911545480651378689","{""neg"":0.074,""neu"":0.432,""pos"":0.495,""compound"":0.9485}"
"Twitter for iPhone","Arizona had a 116% increase in ObamaCare premiums last year, with deductibles very high. Chuck Schumer sold John McCain a bill of goods. Sad","Sat Sep 23 10:50:14 +0000 2017",16391,66300,false,"911543222731706368","{""neg"":0.122,""neu"":0.787,""pos"":0.091,""compound"":-0.2023}"
"Twitter for iPhone","John McCain never had any intention of voting for this Bill, which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!","Sat Sep 23 10:42:42 +0000 2017",22206,86966,false,"911541328013676544","{""neg"":0,""neu"":0.852,""pos"":0.148,""compound"":0.6114}"
"Twitter for iPhone","Heading to Alabama now, big crowd!","Fri Sep 22 21:18:37 +0000 2017",8188,60818,false,"911338971250216960","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Thank you to Doug Parker and American Airlines for all of the help you have given to the U.S. with Hurricane flights. Fantastic job!","Fri Sep 22 17:54:59 +0000 2017",13534,78605,false,"911287725847908352","{""neg"":0,""neu"":0.698,""pos"":0.302,""compound"":0.8439}"
"Twitter for iPhone","#USAatUNGA🇺🇸#UNGA https://t.co/miT2Lj7Q90","Fri Sep 22 16:25:12 +0000 2017",9198,40194,false,"911265133279809536","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Will be in Alabama tonight. Luther Strange has gained mightily since my endorsement, but will be very close. He loves Alabama, and so do I!","Fri Sep 22 11:39:28 +0000 2017",7407,45937,false,"911193223921635335","{""neg"":0.044,""neu"":0.665,""pos"":0.291,""compound"":0.8311}"
"Twitter for iPhone","The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!","Fri Sep 22 11:26:06 +0000 2017",19652,90167,false,"911189860769255424","{""neg"":0.237,""neu"":0.619,""pos"":0.144,""compound"":-0.4003}"
"Twitter for iPhone","The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?","Fri Sep 22 10:44:47 +0000 2017",26853,105163,false,"911179462745710593","{""neg"":0.28,""neu"":0.63,""pos"":0.09,""compound"":-0.6962}"
"Twitter for iPhone","RT @DonnaWR8: .@POTUS #TRUMP🇺🇸 &amp; @FLOTUS🌺

When ALL seemed HOPELESS...YOU brought HOPE!

You INSPIRE us ALL!

#MAGA #Harvey @Scavino45 #USA…","Fri Sep 22 10:36:50 +0000 2017",8452,0,true,"911177460959662080","{""neg"":0,""neu"":0.675,""pos"":0.325,""compound"":0.8641}"
"Twitter for iPhone","RT @TwitterData: These are the 10 most Tweeted about world leaders during the first day of #UNGA General Debate https://t.co/HhlOlNAkDJ","Fri Sep 22 10:30:56 +0000 2017",5407,0,true,"911175977878872064","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Thank you! https://t.co/hlz48RLkIf","Fri Sep 22 10:30:06 +0000 2017",10934,56418,false,"911175765718421504","{""neg"":0,""neu"":0.417,""pos"":0.583,""compound"":0.4199}"
"Twitter for iPhone","Kim Jong Un of North Korea, who is obviously a madman who doesn't mind starving or killing his people, will be tested like never before!","Fri Sep 22 10:28:02 +0000 2017",41831,130442,false,"911175246853664768","{""neg"":0.144,""neu"":0.688,""pos"":0.168,""compound"":-0.2168}"
"Twitter for iPhone","Rand Paul, or whoever votes against Hcare Bill, will forever (future political campaigns) be known as ""the Republican who saved ObamaCare.""","Fri Sep 22 10:19:36 +0000 2017",14476,61009,false,"911173124976193536","{""neg"":0,""neu"":0.877,""pos"":0.123,""compound"":0.4215}"
"Twitter for iPhone","A big day for the U.S. at the United Nations!","Thu Sep 21 22:26:29 +0000 2017",12206,74560,false,"910993665568526337","{""neg"":0,""neu"":0.721,""pos"":0.279,""compound"":0.4753}"
"Twitter for iPhone","Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.","Thu Sep 21 22:23:44 +0000 2017",6946,43678,false,"910992971620864004","{""neg"":0.062,""neu"":0.727,""pos"":0.211,""compound"":0.6486}"
"Media Studio","Today, I announced a new Executive Order with re: to North Korea. We must all do our part to ensure the complete denuclearization of #NoKo. https://t.co/igjOSM7N7h","Thu Sep 21 17:58:30 +0000 2017",17960,68542,false,"910926223684931585","{""neg"":0,""neu"":0.898,""pos"":0.102,""compound"":0.3818}"
"Media Studio","It was a great privilege to meet with President Moon of South Korea.
Stay tuned! 🇺🇸🇰🇷#UNGA https://t.co/7xYDO5ddUm","Thu Sep 21 16:06:32 +0000 2017",9037,44862,false,"910898047931912192","{""neg"":0,""neu"":0.67,""pos"":0.33,""compound"":0.784}"
"Twitter for iPhone","It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. #UNGA
🎥https://t.co/UKOMUj0ZuL https://t.co/GpkERy8WiP","Thu Sep 21 15:17:42 +0000 2017",6351,31100,false,"910885755320459264","{""neg"":0,""neu"":0.837,""pos"":0.163,""compound"":0.5719}"
"Media Studio","It was a pleasure to have President Ashraf Ghani of Afghanistan with us this morning! #USAatUNGA #UNGA https://t.co/HOEVfnMn14","Thu Sep 21 15:15:19 +0000 2017",6718,35263,false,"910885156373721092","{""neg"":0,""neu"":0.8,""pos"":0.2,""compound"":0.6114}"
"Twitter for iPhone","Governor @RicardoRossello- 
We are with you and the people of Puerto Rico. Stay safe! #PRStrong","Thu Sep 21 03:13:07 +0000 2017",11858,58291,false,"910703407555600386","{""neg"":0,""neu"":0.814,""pos"":0.186,""compound"":0.4926}"
"Twitter for iPhone","Senator (Doctor) Bill Cassidy is a class act who really cares about people and their Health(care), he doesn't lie-just wants to help people!","Thu Sep 21 01:06:25 +0000 2017",11410,56984,false,"910671525543645185","{""neg"":0,""neu"":0.761,""pos"":0.239,""compound"":0.7419}"
"Twitter for iPhone","The NRA strongly endorses Luther Strange for Senator of Alabama.That means all gun owners should vote for Big Luther. He won't let you down!","Thu Sep 21 00:42:17 +0000 2017",10219,54174,false,"910665452048838661","{""neg"":0.145,""neu"":0.69,""pos"":0.165,""compound"":0.1511}"
"Twitter for iPhone","I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.","Wed Sep 20 23:07:55 +0000 2017",18142,75542,false,"910641701064204288","{""neg"":0,""neu"":0.812,""pos"":0.188,""compound"":0.6588}"
"Twitter for iPhone","Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!","Wed Sep 20 22:42:35 +0000 2017",7454,43945,false,"910635327672512512","{""neg"":0.195,""neu"":0.46,""pos"":0.345,""compound"":0.7345}"
"Twitter for iPhone","On behalf of all Americans, I want to wish Jewish families many blessings in the New Year. https://t.co/m4VWxYvONx https://t.co/iYG1G8GaLN","Wed Sep 20 22:29:44 +0000 2017",12067,52143,false,"910632095088889857","{""neg"":0,""neu"":0.667,""pos"":0.333,""compound"":0.7579}"
"Twitter for iPhone","RT @VP: Went to the Senate today to say @POTUS &amp; I fully support Graham-Cassidy plan to repeal/replace Obamacare. Let's get this done. http…","Wed Sep 20 19:09:58 +0000 2017",7937,0,true,"910581819078316034","{""neg"":0,""neu"":0.88,""pos"":0.12,""compound"":0.4576}"
"Twitter for iPhone","Honored to host a luncheon for African leaders this afternoon. Great discussions on the challenges &amp; opportunities facing our nations today. https://t.co/AbnBJtKCAI","Wed Sep 20 19:05:18 +0000 2017",9416,43235,false,"910580644597649409","{""neg"":0,""neu"":0.59,""pos"":0.41,""compound"":0.8957}"
"Media Studio","Honored to meet w/ Pres Abbas from the Palestinian Authority &amp; his delegation, who have been working hard w/everybody involved toward peace. https://t.co/4E8awDkX93","Wed Sep 20 17:08:53 +0000 2017",6866,34683,false,"910551350408241152","{""neg"":0.048,""neu"":0.655,""pos"":0.297,""compound"":0.802}"
"Media Studio","It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilateral meeting!🇺🇸🇯🇴 https://t.co/6tYDHswKa3","Wed Sep 20 15:23:46 +0000 2017",8613,43393,false,"910524897515905025","{""neg"":0,""neu"":0.617,""pos"":0.383,""compound"":0.925}"
"Twitter for iPhone","Looking forward to Friday night in the Great State of Alabama. I am supporting ""Big"" Luther Strange because he was so loyal &amp; helpful to me!","Wed Sep 20 12:29:01 +0000 2017",8053,47907,false,"910480918816739328","{""neg"":0.05,""neu"":0.553,""pos"":0.397,""compound"":0.9267}"
"Twitter for iPhone","I hope Republican Senators will vote for Graham-Cassidy and fulfill their promise to Repeal &amp; Replace ObamaCare. Money direct to States!","Wed Sep 20 12:16:22 +0000 2017",12989,59827,false,"910477734635286528","{""neg"":0,""neu"":0.67,""pos"":0.33,""compound"":0.8122}"
"Twitter for iPhone","Rand Paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. Graham-Cassidy Bill is GREAT! Ends Ocare!","Wed Sep 20 12:09:54 +0000 2017",10175,49353,false,"910476107287269376","{""neg"":0.142,""neu"":0.592,""pos"":0.266,""compound"":0.6579}"
"Twitter for iPhone","RT @Franklin_Graham: Join me in praying for @POTUS. He reminded the world, “If the righteous many do not confront the wicked few, then evil…","Wed Sep 20 11:03:31 +0000 2017",22093,0,true,"910459401558986752","{""neg"":0,""neu"":0.69,""pos"":0.31,""compound"":0.7902}"
"Twitter for iPhone","Thank you  @foxandfriends - great show!","Wed Sep 20 11:00:34 +0000 2017",5871,39397,false,"910458657179086848","{""neg"":0,""neu"":0.303,""pos"":0.697,""compound"":0.784}"
"Twitter for iPhone","RT @RealEagleBites: @realDonaldTrump It is the height of hypocrisy. Obama and Clinton in effect gave nuclear weapons to North Korea by thei…","Wed Sep 20 10:47:35 +0000 2017",7846,0,true,"910455390038642688","{""neg"":0.121,""neu"":0.879,""pos"":0,""compound"":-0.4404}"
"Twitter for iPhone","The world is noticing, thanks! https://t.co/2NL6SlWnmH","Wed Sep 20 10:44:06 +0000 2017",12400,58962,false,"910454516557983744","{""neg"":0,""neu"":0.61,""pos"":0.39,""compound"":0.4926}"
"Twitter for iPhone","RT @DonnaWR8: @realDonaldTrump Thank you @POTUS for believing in Us like we believed in you! #MAGA https://t.co/C476SHWd0m","Wed Sep 20 10:42:33 +0000 2017",10858,0,true,"910454124696752130","{""neg"":0,""neu"":0.739,""pos"":0.261,""compound"":0.6476}"
"Twitter for iPhone","After allowing North Korea to research and build Nukes while Secretary of State (Bill C also), Crooked Hillary now criticizes.","Wed Sep 20 10:40:31 +0000 2017",21917,83684,false,"910453612630900736","{""neg"":0.118,""neu"":0.882,""pos"":0,""compound"":-0.34}"
"Twitter for iPhone","Big meetings today at the United Nations. So many interesting leaders. America First will MAKE AMERICA GREAT AGAIN!","Wed Sep 20 10:14:30 +0000 2017",10607,56923,false,"910447064944955392","{""neg"":0,""neu"":0.579,""pos"":0.421,""compound"":0.898}"
"Twitter for iPhone","RT @Scavino45: ""The Iran deal was one of the worst &amp; most one sided transactions the United States has EVER entered into.""
@POTUS @realDona…","Wed Sep 20 10:00:18 +0000 2017",9466,0,true,"910443493511827456","{""neg"":0.142,""neu"":0.761,""pos"":0.097,""compound"":-0.3182}"
"Twitter for iPhone","RT @Scavino45: #WeThePeople🇺🇸
#USAatUNGA #UNGA https://t.co/8VsFL9MZxx","Wed Sep 20 10:00:10 +0000 2017",4295,0,true,"910443458564894720","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @Scavino45: .@POTUS @realDonaldTrump and @UN Secretary-General @AntonioGuterres pose for📸prior to their expanded bilateral meeting. #USA…","Wed Sep 20 09:59:48 +0000 2017",3902,0,true,"910443366911037440","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Thank you Jacob! https://t.co/Wjjrv6KTVT","Wed Sep 20 09:53:55 +0000 2017",150,505,false,"910441887164661760","{""neg"":0,""neu"":0.518,""pos"":0.482,""compound"":0.4199}"
"Twitter for iPhone","I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the ""DEPLORABLES.""","Wed Sep 20 02:41:13 +0000 2017",26332,117255,false,"910332992756834304","{""neg"":0.306,""neu"":0.583,""pos"":0.111,""compound"":-0.7906}"
"Twitter for iPhone","So nice, thank you! https://t.co/Cg4dzHhbrv","Wed Sep 20 02:33:32 +0000 2017",8967,51650,false,"910331061409902592","{""neg"":0,""neu"":0.327,""pos"":0.673,""compound"":0.7322}"
"Twitter for iPhone","A great and important day at the United Nations.Met with leaders of many nations who agree with much (or all) of what I stated in my speech!","Wed Sep 20 02:31:19 +0000 2017",13618,70682,false,"910330501411590146","{""neg"":0,""neu"":0.646,""pos"":0.354,""compound"":0.8883}"
"Twitter for iPhone","Puerto Rico being hit hard by new monster Hurricane. Be careful, our hearts are with you- will be there to help!","Wed Sep 20 02:23:52 +0000 2017",18792,86870,false,"910328626075389952","{""neg"":0.058,""neu"":0.75,""pos"":0.191,""compound"":0.4926}"
"Twitter for iPhone","The true question for the @UN...
🎥https://t.co/tx5SnACAaS","Wed Sep 20 01:19:00 +0000 2017",6770,30565,false,"910312303635116033","{""neg"":0,""neu"":0.682,""pos"":0.318,""compound"":0.4215}"
"Twitter for iPhone","It was a great honor to have spoken before the countries of the world at the United Nations.
#USAatUNGA🇺🇸#UNGA
https://t.co/1maJwRGa3d https://t.co/6Hu3AeUp58","Tue Sep 19 22:04:11 +0000 2017",11254,56477,false,"910263274918367236","{""neg"":0,""neu"":0.627,""pos"":0.373,""compound"":0.8779}"
"Twitter for iPhone","God bless the people of Mexico City. We are with you and will be there for you.","Tue Sep 19 20:05:32 +0000 2017",53528,190807,false,"910233418474098688","{""neg"":0,""neu"":0.754,""pos"":0.246,""compound"":0.5994}"
"Twitter for iPhone","As President of the United States of America, I will ALWAYS put #AmericaFirst🇺🇸#UNGA
Full remarks: https://t.co/ksaMsQ2Lhm https://t.co/XrtpAWwuCn","Tue Sep 19 19:09:35 +0000 2017",17146,67672,false,"910219338044657664","{""neg"":0,""neu"":0.843,""pos"":0.157,""compound"":0.4215}"
"Twitter for iPhone","The🇺🇸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but to totally destroy #NoKo. https://t.co/P4vAanXvgm","Tue Sep 19 17:22:27 +0000 2017",23766,83066,false,"910192375267561472","{""neg"":0.31,""neu"":0.569,""pos"":0.12,""compound"":-0.8534}"
"Twitter for iPhone","RT @IvankaTrump: I have long respected India's accomplished and charismatic Foreign Minister @SushmaSwaraj, and it was an honor to meet her…","Tue Sep 19 11:22:59 +0000 2017",9439,0,true,"910101913923997696","{""neg"":0,""neu"":0.649,""pos"":0.351,""compound"":0.8481}"
"Twitter for iPhone","Big day at the United Nations - many good things, and some tricky ones, happening. We have a great team. Big speech at 10:00 A.M.","Tue Sep 19 11:21:30 +0000 2017",14041,80488,false,"910101538336583680","{""neg"":0.053,""neu"":0.625,""pos"":0.322,""compound"":0.8481}"
"Media Studio","#USAatUNGA🇺🇸 #UNGA https://t.co/MjIJ7HG3eU","Tue Sep 19 04:47:03 +0000 2017",8191,37546,false,"910002272825831425","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","We call for the full restoration of democracy and political freedoms in Venezuela, and we want it to happen very, very soon! https://t.co/bMJDOtAesl","Tue Sep 19 04:18:41 +0000 2017",19103,60538,false,"909995135009804288","{""neg"":0,""neu"":0.847,""pos"":0.153,""compound"":0.4199}"
"Media Studio","It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilateral meeting! #UNGA https://t.co/HnxDDU5d5F","Tue Sep 19 03:01:25 +0000 2017",7669,39013,false,"909975689838731264","{""neg"":0,""neu"":0.606,""pos"":0.394,""compound"":0.9134}"
"Twitter for iPhone","Such an honor to have my good friend, Israel PM @Netanyahu, join us w/ his delegation in NYC this afternoon. #UNGA https://t.co/YEHWjdtQx8 https://t.co/jwU4e8Yk8A","Mon Sep 18 23:31:07 +0000 2017",11929,51539,false,"909922763774861314","{""neg"":0,""neu"":0.623,""pos"":0.377,""compound"":0.8885}"
"Twitter for iPhone","Looking forward to meeting with Prime Minister @Netanyahu shortly. Peace in the Middle East would be a truly great legacy for ALL people!","Mon Sep 18 16:57:27 +0000 2017",13588,74213,false,"909823695299981313","{""neg"":0,""neu"":0.638,""pos"":0.362,""compound"":0.8955}"
"Media Studio","We commend SG @AntonioGuterres &amp; his call for the UN to focus more on people &amp; less on bureaucracy. #USAatUNGA #UNGA https://t.co/KVvCMznmcN https://t.co/UQn6RrC9Xw","Mon Sep 18 16:36:09 +0000 2017",8885,37701,false,"909818335130525697","{""neg"":0,""neu"":0.884,""pos"":0.116,""compound"":0.4404}"
"Twitter for iPhone","Happy 70th Birthday @CIA! https://t.co/CU3gOZMf7J","Mon Sep 18 13:16:17 +0000 2017",9725,51073,false,"909768037787717633","{""neg"":0,""neu"":0.501,""pos"":0.499,""compound"":0.6114}"
"Twitter for iPhone","Happy 70th Birthday @USAirForce! https://t.co/snkXO40vXM","Mon Sep 18 13:14:46 +0000 2017",12562,62647,false,"909767654432526336","{""neg"":0,""neu"":0.501,""pos"":0.499,""compound"":0.6114}"
"Twitter for iPhone","RT @realDonaldTrump: Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must…","Sun Sep 17 13:03:32 +0000 2017",21445,0,true,"909402439643750400","{""neg"":0.276,""neu"":0.662,""pos"":0.062,""compound"":-0.7783}"
"Twitter for iPhone","RT @realDonaldTrump: The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be…","Sun Sep 17 13:02:26 +0000 2017",24616,0,true,"909402164610715648","{""neg"":0.234,""neu"":0.613,""pos"":0.153,""compound"":-0.5233}"
"Twitter for iPhone","Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. #MAGA","Sun Sep 17 13:00:05 +0000 2017",13889,68327,false,"909401572341370881","{""neg"":0.12,""neu"":0.714,""pos"":0.165,""compound"":0.0516}"
"Twitter for iPhone","RT @markets: What Is Trump worth to Twitter? One analyst estimates $2 billion https://t.co/knniVpqr35 https://t.co/djkZiRk5nL","Sun Sep 17 12:29:57 +0000 2017",5606,0,true,"909393991635996672","{""neg"":0,""neu"":0.881,""pos"":0.119,""compound"":0.2263}"
"Twitter for iPhone","My great honor! https://t.co/x25T9tQAnI","Sun Sep 17 12:28:08 +0000 2017",14929,69853,false,"909393531143380992","{""neg"":0,""neu"":0.209,""pos"":0.791,""compound"":0.8221}"
"Twitter for iPhone","RT @Fuctupmind: @realDonaldTrump Donald Trump's amazing golf swing #CrookedHillary https://t.co/vKhxxFCBV1","Sun Sep 17 12:16:31 +0000 2017",39631,0,true,"909390607650521088","{""neg"":0,""neu"":0.703,""pos"":0.297,""compound"":0.5859}"
"Twitter for iPhone","RT @Team_Trump45: @realDonaldTrump  https://t.co/Vu56q4z2XJ","Sun Sep 17 12:12:19 +0000 2017",7038,0,true,"909389552380514304","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @Team_Trump45: @realDonaldTrump  https://t.co/MOnPkuKxQM","Sun Sep 17 12:12:02 +0000 2017",3500,0,true,"909389478795636736","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @Team_Trump45: @realDonaldTrump  https://t.co/1zo6zc2pxt","Sun Sep 17 12:11:39 +0000 2017",9098,0,true,"909389385308700672","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @glamourizes: @realDonaldTrump Only true Americans can see that president Trump is making America great. He's the only person who can! H…","Sun Sep 17 12:05:59 +0000 2017",7581,0,true,"909387958368784389","{""neg"":0,""neu"":0.736,""pos"":0.264,""compound"":0.8016}"
"Twitter for iPhone","RT @Team_Trump45: @realDonaldTrump  https://t.co/dw0zKYtyfT","Sun Sep 17 12:02:42 +0000 2017",5958,0,true,"909387131952549888","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @dmartosko: This is the #NYTimes. Can you understand why so many reporters are cautious about working for them? https://t.co/LRJKtFNgM4","Sun Sep 17 12:00:47 +0000 2017",7623,0,true,"909386650953961473","{""neg"":0.069,""neu"":0.931,""pos"":0,""compound"":-0.1027}"
"Twitter for iPhone","Thank you! https://t.co/vs4MNwXtei","Sun Sep 17 11:57:20 +0000 2017",6266,37120,false,"909385782275788800","{""neg"":0,""neu"":0.417,""pos"":0.583,""compound"":0.4199}"
"Twitter for iPhone","I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!","Sun Sep 17 11:53:35 +0000 2017",44062,148003,false,"909384837018112000","{""neg"":0.136,""neu"":0.864,""pos"":0,""compound"":-0.5848}"
"Twitter for iPhone","Attorney General Bill Schuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help","Sun Sep 17 11:40:16 +0000 2017",9507,51876,false,"909381488445190145","{""neg"":0,""neu"":0.658,""pos"":0.342,""compound"":0.886}"
"Twitter for iPhone","I will be in Huntsville, Alabama, on Saturday night to support Luther Strange for Senate. ""Big Luther"" is a great guy who gets things done!","Sat Sep 16 23:04:03 +0000 2017",9977,55512,false,"909191177810915328","{""neg"":0.062,""neu"":0.692,""pos"":0.245,""compound"":0.7424}"
"Twitter for iPhone","Attorney General Bill Shuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help!","Sat Sep 16 22:59:06 +0000 2017",8412,37789,false,"909189931154771970","{""neg"":0,""neu"":0.652,""pos"":0.348,""compound"":0.8932}"
"Twitter for iPhone","A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!","Sat Sep 16 22:40:23 +0000 2017",16309,83132,false,"909185223887347712","{""neg"":0,""neu"":0.673,""pos"":0.327,""compound"":0.8805}"
